,pId,title,url,successCnt,submissionCnt,answerRate,level
1464,9826,Pancake,https://www.acmicpc.net/problem/9826,2,24,66.667%,15
1465,8851,Zalew,https://www.acmicpc.net/problem/8851,2,2,100.000%,15
1466,9533,Inverting Huffman,https://www.acmicpc.net/problem/9533,8,39,34.783%,15
1467,1035,조각 움직이기,https://www.acmicpc.net/problem/1035,344,1216,43.822%,15
1468,16100,Andrew’s Amazing Architecture,https://www.acmicpc.net/problem/16100,12,25,48.000%,15
1469,5214,환승,https://www.acmicpc.net/problem/5214,1236,7195,26.153%,15
1470,1798,원뿔좌표계상의 거리,https://www.acmicpc.net/problem/1798,68,461,22.368%,15
1471,15730,수영장 사장님,https://www.acmicpc.net/problem/15730,88,424,32.714%,15
1472,11984,Lights Out (Gold),https://www.acmicpc.net/problem/11984,15,66,35.714%,15
1473,1095,마법의 구슬,https://www.acmicpc.net/problem/1095,89,1024,17.248%,15
1474,1113,수영장 만들기,https://www.acmicpc.net/problem/1113,644,2909,32.088%,15
1475,11025,요세푸스 문제 3,https://www.acmicpc.net/problem/11025,389,1504,43.367%,15
1476,1194,"달이 차오른다, 가자.",https://www.acmicpc.net/problem/1194,2965,11392,36.181%,15
1477,21556,우물 파기,https://www.acmicpc.net/problem/21556,25,87,36.765%,15
1478,4110,당구대,https://www.acmicpc.net/problem/4110,8,57,40.000%,15
1479,19537,전투 시뮬레이션,https://www.acmicpc.net/problem/19537,88,930,15.548%,15
1480,1700,멀티탭 스케줄링,https://www.acmicpc.net/problem/1700,3453,17967,26.229%,15
1481,1729,이차원 배열의 합,https://www.acmicpc.net/problem/1729,26,104,33.766%,15
1482,4716,풍선,https://www.acmicpc.net/problem/4716,509,2975,24.589%,15
1483,23259,Celebrity,https://www.acmicpc.net/problem/23259,35,125,34.653%,15
1484,2074,거듭제곱 계산하기,https://www.acmicpc.net/problem/2074,34,224,42.500%,15
1485,12972,GCD 테이블,https://www.acmicpc.net/problem/12972,41,102,55.405%,15
1486,11238,Fibo,https://www.acmicpc.net/problem/11238,88,156,61.972%,15
1487,13160,최대 클리크 구하기,https://www.acmicpc.net/problem/13160,284,950,39.444%,15
1488,24396,푸앙이와 별,https://www.acmicpc.net/problem/24396,37,144,34.259%,15
1489,18580,Long Game,https://www.acmicpc.net/problem/18580,11,27,44.000%,15
1490,21754,Два прямоугольника,https://www.acmicpc.net/problem/21754,1,1,100.000%,15
1491,7516,알렉산드리아의 디오판토스,https://www.acmicpc.net/problem/7516,40,140,31.496%,15
1492,3499,미토콘드리아 이브,https://www.acmicpc.net/problem/3499,19,77,27.143%,15
1493,1981,배열에서 이동,https://www.acmicpc.net/problem/1981,1080,6541,23.705%,15
1494,16933,벽 부수고 이동하기 3,https://www.acmicpc.net/problem/16933,1117,6535,26.419%,15
1495,16638,괄호 추가하기 2,https://www.acmicpc.net/problem/16638,418,935,57.735%,15
1496,1933,스카이라인,https://www.acmicpc.net/problem/1933,456,2489,32.853%,15
1497,10037,Decorating the Pastures,https://www.acmicpc.net/problem/10037,28,68,49.123%,15
1498,24563,Pinned Files,https://www.acmicpc.net/problem/24563,3,3,100.000%,15
1499,17501,수식 트리,https://www.acmicpc.net/problem/17501,83,231,47.429%,15
1500,22046,Mutating DNA,https://www.acmicpc.net/problem/22046,32,64,54.237%,15
1501,20907,Gravity Grid,https://www.acmicpc.net/problem/20907,19,57,36.538%,15
1502,6523,요세푸스 한 번 더!,https://www.acmicpc.net/problem/6523,32,78,58.182%,15
1503,19465,Sequence,https://www.acmicpc.net/problem/19465,6,10,60.000%,15
1504,12767,Ceiling Function,https://www.acmicpc.net/problem/12767,285,716,55.664%,15
1505,9702,LIS,https://www.acmicpc.net/problem/9702,59,175,45.385%,15
1506,15704,백준 마라톤 대회,https://www.acmicpc.net/problem/15704,35,360,14.228%,15
1507,23818,원수의 원수,https://www.acmicpc.net/problem/23818,33,81,49.254%,15
1508,12944,재미있는 숫자 놀이,https://www.acmicpc.net/problem/12944,41,181,33.607%,15
1509,6217,Tallest Cow,https://www.acmicpc.net/problem/6217,34,107,39.535%,15
1510,22514,Rose Garden Witch,https://www.acmicpc.net/problem/22514,2,2,100.000%,15
1511,15898,피아의 아틀리에 ~신비한 대회의 연금술사~,https://www.acmicpc.net/problem/15898,388,972,55.587%,15
1512,6536,Code,https://www.acmicpc.net/problem/6536,6,30,25.000%,15
1513,17612,쇼핑몰,https://www.acmicpc.net/problem/17612,598,2680,34.586%,15
1514,16362,Parentheses,https://www.acmicpc.net/problem/16362,106,580,27.320%,15
1515,9123,Word Ladder,https://www.acmicpc.net/problem/9123,3,9,42.857%,15
1516,11112,Eight puzzle,https://www.acmicpc.net/problem/11112,22,178,22.000%,15
1517,2825,수업시간에 교수님 몰래 교실을 나간 상근이,https://www.acmicpc.net/problem/2825,114,513,33.431%,15
1518,11440,피보나치 수의 제곱의 합,https://www.acmicpc.net/problem/11440,380,797,61.789%,15
1519,8248,Wojna,https://www.acmicpc.net/problem/8248,1,1,100.000%,15
1520,19488,Championships,https://www.acmicpc.net/problem/19488,6,9,66.667%,15
1521,4971,Twirling Robot,https://www.acmicpc.net/problem/4971,5,5,100.000%,15
1522,12850,본대 산책2,https://www.acmicpc.net/problem/12850,646,922,84.115%,15
1523,8900,Block Compaction,https://www.acmicpc.net/problem/8900,59,430,37.107%,15
1524,17302,흰색으로 만들기,https://www.acmicpc.net/problem/17302,134,269,57.265%,15
1525,17921,Pokémon Ice Maze,https://www.acmicpc.net/problem/17921,3,3,100.000%,15
1526,17242,Kaka & Bebe,https://www.acmicpc.net/problem/17242,28,118,31.461%,15
1527,3780,네트워크 연결,https://www.acmicpc.net/problem/3780,638,3772,24.085%,15
1528,17301,NC 문자열,https://www.acmicpc.net/problem/17301,83,412,28.328%,15
1529,9576,책 나눠주기,https://www.acmicpc.net/problem/9576,1897,9819,26.325%,15
1530,4355,서로소,https://www.acmicpc.net/problem/4355,631,1415,56.440%,15
1531,3665,최종 순위,https://www.acmicpc.net/problem/3665,2112,7859,36.571%,15
1532,2886,자리 전쟁,https://www.acmicpc.net/problem/2886,81,580,21.260%,15
1533,17947,상남자 곽철용,https://www.acmicpc.net/problem/17947,61,622,15.327%,15
1534,18646,Quicksort,https://www.acmicpc.net/problem/18646,6,14,85.714%,15
1535,16158,회식구호,https://www.acmicpc.net/problem/16158,41,156,42.708%,15
1536,19370,Spanning Trees,https://www.acmicpc.net/problem/19370,4,6,66.667%,15
1537,16411,Illiteracy,https://www.acmicpc.net/problem/16411,16,44,45.714%,15
1538,10838,트리,https://www.acmicpc.net/problem/10838,300,2036,24.570%,15
1539,14990,Crowd Control,https://www.acmicpc.net/problem/14990,28,38,75.676%,15
1540,20505,John's Math Problem,https://www.acmicpc.net/problem/20505,68,115,66.667%,15
1541,19436,Eureka,https://www.acmicpc.net/problem/19436,8,27,34.783%,15
1542,15047,Imposto Real,https://www.acmicpc.net/problem/15047,6,6,100.000%,15
1543,14169,Lasers and Mirrors,https://www.acmicpc.net/problem/14169,93,323,41.150%,15
1544,22479,ConvexCut,https://www.acmicpc.net/problem/22479,2,2,100.000%,15
1545,24502,blobsad,https://www.acmicpc.net/problem/24502,96,367,30.769%,15
1546,6786,Blood Distribution,https://www.acmicpc.net/problem/6786,3,8,60.000%,15
1547,17071,숨바꼭질 5,https://www.acmicpc.net/problem/17071,1000,6933,22.237%,15
1548,6773,The Hungary Games,https://www.acmicpc.net/problem/6773,3,11,100.000%,15
1549,2021,최소 환승 경로,https://www.acmicpc.net/problem/2021,233,1797,22.843%,15
1550,19828,Berland University,https://www.acmicpc.net/problem/19828,4,9,44.444%,15
1551,20496,"Amy, Soup is Salty!",https://www.acmicpc.net/problem/20496,18,135,17.308%,15
1552,16241,Cipele,https://www.acmicpc.net/problem/16241,20,25,83.333%,15
1553,12853,Aurora Borealis,https://www.acmicpc.net/problem/12853,5,12,41.667%,15
1554,15824,너 봄에는 캡사이신이 맛있단다,https://www.acmicpc.net/problem/15824,551,2362,31.042%,15
1555,23074,자연수 색칠하기 2,https://www.acmicpc.net/problem/23074,59,243,30.890%,15
1556,13008,특수 능력,https://www.acmicpc.net/problem/13008,19,179,23.750%,15
1557,20130,Metroidvania Extreme,https://www.acmicpc.net/problem/20130,46,158,40.000%,15
1558,1219,오민식의 고민,https://www.acmicpc.net/problem/1219,946,8956,15.743%,15
1559,22266,Crisis at the Wedding,https://www.acmicpc.net/problem/22266,10,20,55.556%,15
1560,10401,Galaxy collision,https://www.acmicpc.net/problem/10401,19,44,47.500%,15
1561,23780,TomTom Cruise,https://www.acmicpc.net/problem/23780,1,2,50.000%,15
1562,21777,리버스 가희와 프로세스 1,https://www.acmicpc.net/problem/21777,19,67,35.849%,15
1563,14529,Where's Bessie?,https://www.acmicpc.net/problem/14529,45,123,42.453%,15
1564,10868,최솟값,https://www.acmicpc.net/problem/10868,4437,13634,49.487%,15
1565,1234,크리스마스 트리,https://www.acmicpc.net/problem/1234,490,1455,44.025%,15
1566,15791,세진이의 미팅,https://www.acmicpc.net/problem/15791,359,1095,57.166%,15
1567,6439,교차,https://www.acmicpc.net/problem/6439,493,2903,21.882%,15
1568,22484,A Two Floors Dungeon,https://www.acmicpc.net/problem/22484,1,1,100.000%,15
1569,1275,커피숍2,https://www.acmicpc.net/problem/1275,2796,12695,28.968%,15
1570,10505,Wheels,https://www.acmicpc.net/problem/10505,38,65,61.290%,15
1571,24042,횡단보도,https://www.acmicpc.net/problem/24042,157,462,38.958%,15
1572,11781,퇴근 시간,https://www.acmicpc.net/problem/11781,150,1956,13.146%,15
1573,13319,가짜 소수,https://www.acmicpc.net/problem/13319,101,289,45.701%,15
1574,11447,Colby’s Costly Collectibles,https://www.acmicpc.net/problem/11447,74,187,54.015%,15
1575,20119,클레어와 물약,https://www.acmicpc.net/problem/20119,152,763,30.219%,15
1576,12264,Deceitful War (Small),https://www.acmicpc.net/problem/12264,13,14,92.857%,15
1577,4217,신성 문자,https://www.acmicpc.net/problem/4217,153,747,23.538%,15
1578,5465,곰돌이,https://www.acmicpc.net/problem/5465,155,1201,19.399%,15
1579,1285,동전 뒤집기,https://www.acmicpc.net/problem/1285,841,2974,46.593%,15
1580,1917,정육면체 전개도,https://www.acmicpc.net/problem/1917,190,799,37.849%,15
1581,18224,미로에 갇힌 건우,https://www.acmicpc.net/problem/18224,116,1283,14.428%,15
1582,22958,안산 탐지기,https://www.acmicpc.net/problem/22958,31,170,23.134%,15
1583,5256,medians,https://www.acmicpc.net/problem/5256,23,47,63.889%,15
1584,12825,Next Permutation,https://www.acmicpc.net/problem/12825,23,89,39.655%,15
1585,10715,JOI 공원,https://www.acmicpc.net/problem/10715,127,305,51.837%,15
1586,3217,malloc,https://www.acmicpc.net/problem/3217,43,290,22.396%,15
1587,24834,Shortest and Longest LIS,https://www.acmicpc.net/problem/24834,16,16,100.000%,15
1588,12192,Taking Metro (Small),https://www.acmicpc.net/problem/12192,5,7,71.429%,15
1589,12193,Taking Metro (Large),https://www.acmicpc.net/problem/12193,5,15,33.333%,15
1590,17963,Projection,https://www.acmicpc.net/problem/17963,18,18,100.000%,15
1591,14952,Connect3,https://www.acmicpc.net/problem/14952,77,122,85.556%,15
1592,9015,정사각형,https://www.acmicpc.net/problem/9015,326,2749,17.775%,15
1593,4574,스도미노쿠,https://www.acmicpc.net/problem/4574,491,1554,45.547%,15
1594,10386,"Con+tinued+Fractions
\(\text{Con}+\cfrac{\text{tin}}{\text{ued}+\cfrac{\text{Frac}}{\text{tions}}}\)",https://www.acmicpc.net/problem/10386,42,245,22.581%,15
1595,18423,Političari,https://www.acmicpc.net/problem/18423,18,35,60.000%,15
1596,14289,본대 산책 3,https://www.acmicpc.net/problem/14289,304,547,68.315%,15
1597,16116,작은 큐브러버,https://www.acmicpc.net/problem/16116,79,241,44.633%,15
1598,1119,그래프,https://www.acmicpc.net/problem/1119,31,151,25.410%,15
1599,10878,How many binary sequences?,https://www.acmicpc.net/problem/10878,37,159,29.365%,15
1600,13711,LCS 4,https://www.acmicpc.net/problem/13711,461,1741,41.569%,15
1601,10661,Median Tree,https://www.acmicpc.net/problem/10661,29,41,70.732%,15
1602,13981,Postman,https://www.acmicpc.net/problem/13981,30,68,54.545%,15
1603,17398,통신망 분할,https://www.acmicpc.net/problem/17398,426,1618,34.550%,15
1604,15644,구슬 탈출 3,https://www.acmicpc.net/problem/15644,471,995,56.679%,15
1605,2065,나룻배,https://www.acmicpc.net/problem/2065,74,613,16.481%,15
1606,20530,양분,https://www.acmicpc.net/problem/20530,199,951,31.537%,15
1607,10630,RLE Replacement,https://www.acmicpc.net/problem/10630,18,124,23.377%,15
1608,10923,정렬하기,https://www.acmicpc.net/problem/10923,44,105,49.438%,15
1609,5057,Full Tank?,https://www.acmicpc.net/problem/5057,14,64,28.571%,15
1610,3844,백준 공화국,https://www.acmicpc.net/problem/3844,61,270,36.095%,15
1611,11505,구간 곱 구하기,https://www.acmicpc.net/problem/11505,3466,14034,32.581%,15
1612,3678,카탄의 개척자,https://www.acmicpc.net/problem/3678,200,775,36.900%,15
1613,17562,Mason’s Mark,https://www.acmicpc.net/problem/17562,11,17,73.333%,15
1614,14554,The Other Way,https://www.acmicpc.net/problem/14554,209,1117,26.726%,15
1615,20219,Group Project,https://www.acmicpc.net/problem/20219,15,36,48.387%,15
1616,8895,막대 배치,https://www.acmicpc.net/problem/8895,529,1165,58.909%,15
1617,16565,N포커,https://www.acmicpc.net/problem/16565,350,934,45.278%,15
1618,22239,가희와 읽기 쓰기 놀이 2,https://www.acmicpc.net/problem/22239,11,55,26.829%,15
1619,2199,DNA 해독 2,https://www.acmicpc.net/problem/2199,0,0,0.000%,15
1620,16240,Zamjena,https://www.acmicpc.net/problem/16240,23,62,46.000%,15
1621,14464,소가 길을 건너간 이유 4,https://www.acmicpc.net/problem/14464,371,1899,27.120%,15
1622,13010,h(n),https://www.acmicpc.net/problem/13010,43,521,10.941%,15
1623,2320,끝말잇기,https://www.acmicpc.net/problem/2320,226,857,36.989%,15
1624,16639,괄호 추가하기 3,https://www.acmicpc.net/problem/16639,236,816,41.993%,15
1625,12714,Ugly Numbers (Large),https://www.acmicpc.net/problem/12714,18,34,60.000%,15
1626,12536,Radio Receiver (Large),https://www.acmicpc.net/problem/12536,7,24,35.000%,15
1627,20549,인덕이의 고민,https://www.acmicpc.net/problem/20549,44,170,33.333%,15
1628,20335,Generators,https://www.acmicpc.net/problem/20335,44,76,68.750%,15
1629,13347,Lost In The Woods,https://www.acmicpc.net/problem/13347,36,116,55.385%,15
1630,13850,University Rankings,https://www.acmicpc.net/problem/13850,2,4,100.000%,15
1631,9053,Homework,https://www.acmicpc.net/problem/9053,2,3,66.667%,15
1632,22988,재활용 캠페인,https://www.acmicpc.net/problem/22988,135,734,22.314%,15
1633,23004,Longest Progression,https://www.acmicpc.net/problem/23004,6,27,28.571%,15
1634,22949,회전 미로 탐색,https://www.acmicpc.net/problem/22949,7,108,35.000%,15
1635,4664,Find the Winning Move,https://www.acmicpc.net/problem/4664,2,2,100.000%,15
1636,13313,손은 컴퓨터보다 빠르다,https://www.acmicpc.net/problem/13313,55,147,51.887%,15
1637,13173,Ω,https://www.acmicpc.net/problem/13173,30,95,36.145%,15
1638,1136,조각 놓기,https://www.acmicpc.net/problem/1136,12,101,15.190%,15
1639,24470,Autobus,https://www.acmicpc.net/problem/24470,6,14,50.000%,15
1640,1287,할 수 있다,https://www.acmicpc.net/problem/1287,136,1810,16.405%,15
1641,13086,Shifting a Matrix,https://www.acmicpc.net/problem/13086,6,10,60.000%,15
1642,9328,열쇠,https://www.acmicpc.net/problem/9328,2222,12357,26.259%,15
1643,3430,용이 산다,https://www.acmicpc.net/problem/3430,146,913,27.087%,15
1644,18809,Gaaaaaaaaaarden,https://www.acmicpc.net/problem/18809,862,3080,42.442%,15
1645,21232,Comfortable Cows,https://www.acmicpc.net/problem/21232,44,193,31.429%,15
1646,17200,Cow Evolution,https://www.acmicpc.net/problem/17200,59,205,37.821%,15
1647,10006,Colorful Chain,https://www.acmicpc.net/problem/10006,26,93,37.681%,15
1648,6218,Balanced Lineup,https://www.acmicpc.net/problem/6218,155,203,77.889%,15
1649,10259,Amanda Lounges,https://www.acmicpc.net/problem/10259,38,134,30.894%,15
1650,2887,행성 터널,https://www.acmicpc.net/problem/2887,3632,14004,35.427%,15
1651,21611,마법사 상어와 블리자드,https://www.acmicpc.net/problem/21611,723,4849,24.442%,15
1652,13977,이항 계수와 쿼리,https://www.acmicpc.net/problem/13977,763,1992,50.698%,15
1653,4315,나무 위의 구슬,https://www.acmicpc.net/problem/4315,40,127,40.816%,15
1654,10380,Instruction,https://www.acmicpc.net/problem/10380,13,19,68.421%,15
1655,16402,제국,https://www.acmicpc.net/problem/16402,161,689,33.333%,15
1656,14740,Highway Track,https://www.acmicpc.net/problem/14740,82,228,48.810%,15
1657,6213,Balanced Lineup,https://www.acmicpc.net/problem/6213,156,210,79.592%,15
1658,16227,의약품 수송,https://www.acmicpc.net/problem/16227,42,141,41.584%,15
1659,17371,이사,https://www.acmicpc.net/problem/17371,495,1343,44.918%,15
1660,15806,영우의 기숙사 청소,https://www.acmicpc.net/problem/15806,43,767,20.188%,15
1661,12158,Hiking Deer (Small2),https://www.acmicpc.net/problem/12158,12,28,54.545%,15
1662,21531,A + B = C,https://www.acmicpc.net/problem/21531,6,20,37.500%,15
1663,1607,원숭이 타워,https://www.acmicpc.net/problem/1607,29,125,32.955%,15
1664,20439,계획왕,https://www.acmicpc.net/problem/20439,39,196,33.051%,15
1665,20223,Kangaroo Commotion,https://www.acmicpc.net/problem/20223,8,25,44.444%,15
1666,14604,Over Fitting (Small),https://www.acmicpc.net/problem/14604,10,49,45.455%,15
1667,5925,Cow Beauty Pageant,https://www.acmicpc.net/problem/5925,51,157,43.966%,15
1668,12425,윷놀이 (Small),https://www.acmicpc.net/problem/12425,8,28,44.444%,15
1669,9189,Triangle War,https://www.acmicpc.net/problem/9189,3,4,75.000%,15
1670,11741,Generators,https://www.acmicpc.net/problem/11741,32,131,28.829%,15
1671,12003,Diamond Collector (Silver),https://www.acmicpc.net/problem/12003,116,311,49.785%,15
1672,20028,Min-hashing,https://www.acmicpc.net/problem/20028,32,52,71.111%,15
1673,24582,Bracket Pairing,https://www.acmicpc.net/problem/24582,4,8,50.000%,15
1674,22611,Restrictive Filesystem,https://www.acmicpc.net/problem/22611,2,2,100.000%,15
1675,15590,Rental Service,https://www.acmicpc.net/problem/15590,123,402,40.196%,15
1676,12859,점프하는 민호,https://www.acmicpc.net/problem/12859,31,73,59.615%,15
1677,1112,진법 변환,https://www.acmicpc.net/problem/1112,150,538,38.363%,15
1678,24794,StopCard,https://www.acmicpc.net/problem/24794,3,3,100.000%,15
1679,2213,트리의 독립집합,https://www.acmicpc.net/problem/2213,1516,4185,48.683%,15
1680,7620,편집 거리,https://www.acmicpc.net/problem/7620,114,1735,12.911%,15
1681,12019,동아리방 청소!,https://www.acmicpc.net/problem/12019,125,551,39.062%,15
1682,17965,Absolute Game,https://www.acmicpc.net/problem/17965,67,104,72.826%,15
1683,22526,Fastest Route,https://www.acmicpc.net/problem/22526,3,3,100.000%,15
1684,20420,화살표 미로 (Normal),https://www.acmicpc.net/problem/20420,50,190,44.248%,15
1685,18131,치삼이의 플레이리스트,https://www.acmicpc.net/problem/18131,9,44,30.000%,15
1686,6380,A Well-Formed Problem,https://www.acmicpc.net/problem/6380,5,19,35.714%,15
1687,6677,Japan Plotter Driver,https://www.acmicpc.net/problem/6677,5,11,62.500%,15
1688,12680,Mixing Bowls (Large),https://www.acmicpc.net/problem/12680,6,15,40.000%,15
1689,20970,Dance Mooves,https://www.acmicpc.net/problem/20970,60,164,50.420%,15
1690,18076,Just the Last Digit,https://www.acmicpc.net/problem/18076,29,42,72.500%,15
1691,10036,Fair Photography,https://www.acmicpc.net/problem/10036,30,167,25.210%,15
1692,18062,Insertion Order,https://www.acmicpc.net/problem/18062,14,32,45.161%,15
1693,3307,대회가 끝나고 난 뒤 빰빠빰,https://www.acmicpc.net/problem/3307,30,276,31.579%,15
1694,9898,Domino,https://www.acmicpc.net/problem/9898,5,13,38.462%,15
1695,11414,LCM,https://www.acmicpc.net/problem/11414,134,868,23.843%,15
1696,23328,마을 구하기,https://www.acmicpc.net/problem/23328,36,154,30.769%,15
1697,19567,개구리 2,https://www.acmicpc.net/problem/19567,34,66,52.308%,15
1698,4403,Ferry Loading,https://www.acmicpc.net/problem/4403,2,3,66.667%,15
1699,1114,통나무 자르기,https://www.acmicpc.net/problem/1114,462,3604,19.083%,15
1700,17834,사자와 토끼,https://www.acmicpc.net/problem/17834,131,247,62.981%,15
1701,15653,구슬 탈출 4,https://www.acmicpc.net/problem/15653,907,2875,43.690%,15
1702,20158,사장님 달려가고 있습니다,https://www.acmicpc.net/problem/20158,45,556,13.932%,15
1703,16475,수학 미로,https://www.acmicpc.net/problem/16475,47,183,35.075%,15
1704,2099,The game of death,https://www.acmicpc.net/problem/2099,238,826,40.893%,15
1705,7678,Football,https://www.acmicpc.net/problem/7678,5,7,71.429%,15
1706,4683,The Doors,https://www.acmicpc.net/problem/4683,2,2,100.000%,15
1707,20927,Degree Bounded Minimum Spanning Tree,https://www.acmicpc.net/problem/20927,63,345,22.993%,15
1708,12271,Hex (Large),https://www.acmicpc.net/problem/12271,2,2,100.000%,15
1709,16201,발코니 공사,https://www.acmicpc.net/problem/16201,26,150,32.099%,15
1710,2169,로봇 조종하기,https://www.acmicpc.net/problem/2169,2652,11158,33.655%,15
1711,14526,Modern Art 2,https://www.acmicpc.net/problem/14526,49,219,33.333%,15
1712,14419,Foehn Phenomena,https://www.acmicpc.net/problem/14419,64,88,79.012%,15
1713,10658,Learning by Example,https://www.acmicpc.net/problem/10658,34,169,27.200%,15
1714,24790,Robot Turtles,https://www.acmicpc.net/problem/24790,2,2,100.000%,15
1715,2098,외판원 순회,https://www.acmicpc.net/problem/2098,5310,30047,29.949%,15
1716,19700,수업,https://www.acmicpc.net/problem/19700,52,224,32.099%,15
1717,4654,Index Generation,https://www.acmicpc.net/problem/4654,1,1,100.000%,15
1718,23090,난민,https://www.acmicpc.net/problem/23090,53,213,38.686%,15
1719,13460,구슬 탈출 2,https://www.acmicpc.net/problem/13460,9603,60315,26.656%,15
1720,2055,삼각형 찾기,https://www.acmicpc.net/problem/2055,26,248,22.807%,15
1721,10217,KCM Travel,https://www.acmicpc.net/problem/10217,1976,18705,17.270%,15
1722,20929,중간,https://www.acmicpc.net/problem/20929,62,294,28.704%,15
1723,13380,Found,https://www.acmicpc.net/problem/13380,25,45,67.568%,15
1724,15015,Manhattan Mornings,https://www.acmicpc.net/problem/15015,45,88,57.692%,15
1725,3559,Jealous Numbers,https://www.acmicpc.net/problem/3559,5,6,100.000%,15
1726,4817,괄호,https://www.acmicpc.net/problem/4817,11,33,52.381%,15
1727,2069,보이는 산맥,https://www.acmicpc.net/problem/2069,32,116,38.095%,15
1728,17611,직각다각형,https://www.acmicpc.net/problem/17611,413,1799,38.743%,15
1729,16393,Lost Map,https://www.acmicpc.net/problem/16393,65,141,63.725%,15
1730,10958,Ice Hockey World Championship,https://www.acmicpc.net/problem/10958,49,178,39.200%,15
1731,17881,The Biggest Triangle,https://www.acmicpc.net/problem/17881,4,9,80.000%,15
1732,24604,Black and White,https://www.acmicpc.net/problem/24604,8,12,72.727%,15
1733,21319,챔피언 (Easy),https://www.acmicpc.net/problem/21319,75,416,29.880%,15
1734,11401,이항 계수 3,https://www.acmicpc.net/problem/11401,4422,16482,41.741%,15
1735,5965,The Triangle,https://www.acmicpc.net/problem/5965,17,58,38.636%,15
1736,1102,발전소,https://www.acmicpc.net/problem/1102,1794,10552,24.352%,15
1737,17472,다리 만들기 2,https://www.acmicpc.net/problem/17472,3206,15321,31.241%,15
1738,21909,Divisible by 3,https://www.acmicpc.net/problem/21909,28,43,84.848%,15
1739,3270,CATTLE,https://www.acmicpc.net/problem/3270,4,7,80.000%,15
1740,5034,Allergy Test,https://www.acmicpc.net/problem/5034,8,26,33.333%,15
1741,1355,구멍난 케이크 자르기,https://www.acmicpc.net/problem/1355,27,216,16.564%,15
1742,17280,카풀 매칭,https://www.acmicpc.net/problem/17280,47,297,30.519%,15
1743,20664,Patkice II,https://www.acmicpc.net/problem/20664,11,15,78.571%,15
1744,10853,Change of Scenery,https://www.acmicpc.net/problem/10853,46,235,30.872%,15
1745,23819,묻고 더블로 마셔,https://www.acmicpc.net/problem/23819,36,126,60.000%,15
1746,15431,Space Probe,https://www.acmicpc.net/problem/15431,13,48,41.935%,15
1747,1457,정확해,https://www.acmicpc.net/problem/1457,35,136,37.634%,15
1748,9568,Line of Sight,https://www.acmicpc.net/problem/9568,13,62,40.625%,15
1749,22498,Entangled with Lottery,https://www.acmicpc.net/problem/22498,1,1,100.000%,15
1750,22400,ぼくのかんがえたさいきょうのおふとん,https://www.acmicpc.net/problem/22400,1,1,100.000%,15
1751,18540,Scored Nim,https://www.acmicpc.net/problem/18540,16,22,94.118%,15
1752,17223,해시그래프,https://www.acmicpc.net/problem/17223,11,132,14.667%,15
1753,5625,페스트리,https://www.acmicpc.net/problem/5625,74,206,47.742%,15
1754,23402,Kamenčići,https://www.acmicpc.net/problem/23402,2,3,66.667%,15
1755,23345,알파벳 분수,https://www.acmicpc.net/problem/23345,10,18,76.923%,15
1756,22615,Magic Slayer,https://www.acmicpc.net/problem/22615,2,2,100.000%,15
1757,3031,리그,https://www.acmicpc.net/problem/3031,34,276,16.268%,15
1758,22610,Brave Princess Revisited,https://www.acmicpc.net/problem/22610,2,3,66.667%,15
1759,5640,즐거운 색칠,https://www.acmicpc.net/problem/5640,14,63,36.842%,15
1760,22101,Призы,https://www.acmicpc.net/problem/22101,1,1,100.000%,15
1761,15125,Jumping Haybales,https://www.acmicpc.net/problem/15125,3,13,42.857%,15
1762,24139,委員会 (Committee),https://www.acmicpc.net/problem/24139,7,10,87.500%,15
1763,15317,동방 보수,https://www.acmicpc.net/problem/15317,57,197,34.545%,15
1764,10985,사냥꾼,https://www.acmicpc.net/problem/10985,27,255,21.600%,15
1765,10672,Stampede,https://www.acmicpc.net/problem/10672,45,256,21.127%,15
1766,18921,Cost Of Subtree,https://www.acmicpc.net/problem/18921,47,102,55.952%,15
1767,17567,Code Word,https://www.acmicpc.net/problem/17567,11,15,78.571%,15
1768,6319,Island of Logic,https://www.acmicpc.net/problem/6319,3,6,50.000%,15
1769,21761,초직사각형,https://www.acmicpc.net/problem/21761,243,1435,29.137%,15
1770,1509,팰린드롬 분할,https://www.acmicpc.net/problem/1509,2421,7127,46.928%,15
1771,21168,Agamemnon's Odyssey,https://www.acmicpc.net/problem/21168,4,4,100.000%,15
1772,6802,Animal Farm,https://www.acmicpc.net/problem/6802,3,4,100.000%,15
1773,23196,Landscape Generator,https://www.acmicpc.net/problem/23196,12,17,92.308%,15
1774,1562,계단 수,https://www.acmicpc.net/problem/1562,2639,7224,47.956%,15
1775,22956,소나기,https://www.acmicpc.net/problem/22956,48,138,45.283%,15
1776,1016,제곱 ㄴㄴ 수,https://www.acmicpc.net/problem/1016,4998,41484,20.143%,15
1777,7982,순열 그래프의 연결성 판별,https://www.acmicpc.net/problem/7982,129,432,44.027%,15
1778,12150,Typewriter Monkey (Large),https://www.acmicpc.net/problem/12150,16,30,55.172%,15
1779,20984,Growing Vegetables is Fun 4,https://www.acmicpc.net/problem/20984,47,81,67.143%,15
1780,9460,메탈,https://www.acmicpc.net/problem/9460,212,1371,24.036%,15
1781,1311,할 일 정하기 1,https://www.acmicpc.net/problem/1311,625,1882,45.687%,15
1782,17913,Workout,https://www.acmicpc.net/problem/17913,3,8,50.000%,15
